"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-01","Laval, Quebec","2021S05002445","Job vacancies","Number","223","units","0","v1374464846","29.1","5505","C","","","0"
"2024-01","Laval, Quebec","2021S05002445","Payroll employees","Number","223","units","0","v1374464847","29.2","164800","A","","","0"
"2024-01","Laval, Quebec","2021S05002445","Job vacancy rate","Percent","239","units","0","v1374464848","29.3","3.2","B","","","1"
"2024-01","Lanaudière, Quebec","2021S05002450","Job vacancies","Number","223","units","0","v1374464849","30.1","8250","B","","","0"
"2024-01","Lanaudière, Quebec","2021S05002450","Payroll employees","Number","223","units","0","v1374464850","30.2","178025","A","","","0"
"2024-01","Lanaudière, Quebec","2021S05002450","Job vacancy rate","Percent","239","units","0","v1374464851","30.3","4.4","B","","","1"
"2024-01","Laurentides, Quebec","2021S05002455","Job vacancies","Number","223","units","0","v1374464852","31.1","11375","B","","","0"
"2024-01","Laurentides, Quebec","2021S05002455","Payroll employees","Number","223","units","0","v1374464853","31.2","235400","A","","","0"
"2024-01","Laurentides, Quebec","2021S05002455","Job vacancy rate","Percent","239","units","0","v1374464854","31.3","4.6","B","","","1"
"2024-01","Outaouais, Quebec","2021S05002460","Job vacancies","Number","223","units","0","v1374464855","32.1","4810","B","","","0"
"2024-01","Outaouais, Quebec","2021S05002460","Payroll employees","Number","223","units","0","v1374464856","32.2","116195","B","","","0"
"2024-01","Outaouais, Quebec","2021S05002460","Job vacancy rate","Percent","239","units","0","v1374464857","32.3","4.0","B","","","1"
"2024-01","Abitibi-Témiscamingue, Quebec","2021S05002465","Job vacancies","Number","223","units","0","v1374464858","33.1","4390","B","","","0"
"2024-01","Abitibi-Témiscamingue, Quebec","2021S05002465","Payroll employees","Number","223","units","0","v1374464859","33.2","79575","A","","","0"
"2024-01","Abitibi-Témiscamingue, Quebec","2021S05002465","Job vacancy rate","Percent","239","units","0","v1374464860","33.3","5.2","A","","","1"
"2024-01","Mauricie, Quebec","2021S05002470","Job vacancies","Number","223","units","0","v1374464861","34.1","4630","B","","","0"
"2024-01","Mauricie, Quebec","2021S05002470","Payroll employees","Number","223","units","0","v1374464862","34.2","111370","A","","","0"
"2024-01","Mauricie, Quebec","2021S05002470","Job vacancy rate","Percent","239","units","0","v1374464863","34.3","4.0","B","","","1"
"2024-01","Saguenay-Lac-Saint-Jean, Quebec","2021S05002475","Job vacancies","Number","223","units","0","v1374464864","35.1","3850","C","","","0"
"2024-01","Saguenay-Lac-Saint-Jean, Quebec","2021S05002475","Payroll employees","Number","223","units","0","v1374464865","35.2","116505","A","","","0"
"2024-01","Saguenay-Lac-Saint-Jean, Quebec","2021S05002475","Job vacancy rate","Percent","239","units","0","v1374464866","35.3","3.2","B","","","1"
"2024-01","Côte-Nord and Nord-du-Québec, Quebec","","Job vacancies","Number","223","units","0","v1374464867","36.1","2830","B","","","0"
"2024-01","Côte-Nord and Nord-du-Québec, Quebec","","Payroll employees","Number","223","units","0","v1374464868","36.2","70425","B","","","0"
"2024-01","Côte-Nord and Nord-du-Québec, Quebec","","Job vacancy rate","Percent","239","units","0","v1374464869","36.3","3.9","B","","","1"
"2024-01","Ontario","2021A000235","Job vacancies","Number","223","units","0","v1374464870","37.1","225435","A","","","0"
"2024-01","Ontario","2021A000235","Payroll employees","Number","223","units","0","v1374464871","37.2","6686235","A","","","0"
"2024-01","Ontario","2021A000235","Job vacancy rate","Percent","239","units","0","v1374464872","37.3","3.3","A","","","1"
"2024-01","Ottawa, Ontario","2021S05003510","Job vacancies","Number","223","units","0","v1374464873","38.1","21175","A","","","0"
"2024-01","Ottawa, Ontario","2021S05003510","Payroll employees","Number","223","units","0","v1374464874","38.2","614820","A","","","0"
"2024-01","Ottawa, Ontario","2021S05003510","Job vacancy rate","Percent","239","units","0","v1374464875","38.3","3.3","A","","","1"
"2024-01","Kingston-Pembroke, Ontario","2021S05003515","Job vacancies","Number","223","units","0","v1374464876","39.1","6540","B","","","0"
"2024-01","Kingston-Pembroke, Ontario","2021S05003515","Payroll employees","Number","223","units","0","v1374464877","39.2","172810","A","","","0"
"2024-01","Kingston-Pembroke, Ontario","2021S05003515","Job vacancy rate","Percent","239","units","0","v1374464878","39.3","3.6","B","","","1"
"2024-01","Muskoka-Kawarthas, Ontario","2021S05003520","Job vacancies","Number","223","units","0","v1374464879","40.1","6325","B","","","0"
"2024-01","Muskoka-Kawarthas, Ontario","2021S05003520","Payroll employees","Number","223","units","0","v1374464880","40.2","146540","A","","","0"
"2024-01","Muskoka-Kawarthas, Ontario","2021S05003520","Job vacancy rate","Percent","239","units","0","v1374464881","40.3","4.1","B","","","1"
"2024-01","Toronto, Ontario","2021S05003530","Job vacancies","Number","223","units","0","v1374464882","41.1","106605","A","","","0"
"2024-01","Toronto, Ontario","2021S05003530","Payroll employees","Number","223","units","0","v1374464883","41.2","3371960","A","","","0"
"2024-01","Toronto, Ontario","2021S05003530","Job vacancy rate","Percent","239","units","0","v1374464884","41.3","3.1","A","","","1"
"2024-01","Kitchener-Waterloo-Barrie, Ontario","2021S05003540","Job vacancies","Number","223","units","0","v1374464885","42.1","23295","B","","","0"
"2024-01","Kitchener-Waterloo-Barrie, Ontario","2021S05003540","Payroll employees","Number","223","units","0","v1374464886","42.2","646460","A","","","0"
"2024-01","Kitchener-Waterloo-Barrie, Ontario","2021S05003540","Job vacancy rate","Percent","239","units","0","v1374464887","42.3","3.5","B","","","1"
"2024-01","Hamilton-Niagara Peninsula, Ontario","2021S05003550","Job vacancies","Number","223","units","0","v1374464888","43.1","22760","B","","","0"
"2024-01","Hamilton-Niagara Peninsula, Ontario","2021S05003550","Payroll employees","Number","223","units","0","v1374464889","43.2","659905","A","","","0"
"2024-01","Hamilton-Niagara Peninsula, Ontario","2021S05003550","Job vacancy rate","Percent","239","units","0","v1374464890","43.3","3.3","A","","","1"
"2024-01","London, Ontario","2021S05003560","Job vacancies","Number","223","units","0","v1374464891","44.1","11445","B","","","0"
"2024-01","London, Ontario","2021S05003560","Payroll employees","Number","223","units","0","v1374464892","44.2","331370","A","","","0"
"2024-01","London, Ontario","2021S05003560","Job vacancy rate","Percent","239","units","0","v1374464893","44.3","3.3","B","","","1"
"2024-01","Windsor-Sarnia, Ontario","2021S05003570","Job vacancies","Number","223","units","0","v1374464894","45.1","8315","B","","","0"
"2024-01","Windsor-Sarnia, Ontario","2021S05003570","Payroll employees","Number","223","units","0","v1374464895","45.2","280320","A","","","0"
"2024-01","Windsor-Sarnia, Ontario","2021S05003570","Job vacancy rate","Percent","239","units","0","v1374464896","45.3","2.9","B","","","1"
"2024-01","Stratford-Bruce Peninsula, Ontario","2021S05003580","Job vacancies","Number","223","units","0","v1374464897","46.1","4560","B","","","0"
"2024-01","Stratford-Bruce Peninsula, Ontario","2021S05003580","Payroll employees","Number","223","units","0","v1374464898","46.2","126650","A","","","0"
"2024-01","Stratford-Bruce Peninsula, Ontario","2021S05003580","Job vacancy rate","Percent","239","units","0","v1374464899","46.3","3.5","B","","","1"
"2024-01","Northeast, Ontario","2021S05003590","Job vacancies","Number","223","units","0","v1374464900","47.1","9275","B","","","0"
"2024-01","Northeast, Ontario","2021S05003590","Payroll employees","Number","223","units","0","v1374464901","47.2","232835","A","","","0"
"2024-01","Northeast, Ontario","2021S05003590","Job vacancy rate","Percent","239","units","0","v1374464902","47.3","3.8","B","","","1"
"2024-01","Northwest, Ontario","2021S05003595","Job vacancies","Number","223","units","0","v1374464903","48.1","5145","B","","","0"
"2024-01","Northwest, Ontario","2021S05003595","Payroll employees","Number","223","units","0","v1374464904","48.2","102570","A","","","0"
"2024-01","Northwest, Ontario","2021S05003595","Job vacancy rate","Percent","239","units","0","v1374464905","48.3","4.8","B","","","1"
"2024-01","Manitoba","2021A000246","Job vacancies","Number","223","units","0","v1374464906","49.1","23295","A","","","0"
"2024-01","Manitoba","2021A000246","Payroll employees","Number","223","units","0","v1374464907","49.2","612070","A","","","0"
"2024-01","Manitoba","2021A000246","Job vacancy rate","Percent","239","units","0","v1374464908","49.3","3.7","A","","","1"
"2024-01","Southeast, Manitoba","2021S05004610","Job vacancies","Number","223","units","0","v1374464909","50.1","2045","C","","","0"
"2024-01","Southeast, Manitoba","2021S05004610","Payroll employees","Number","223","units","0","v1374464910","50.2","52855","A","","","0"
"2024-01","Southeast, Manitoba","2021S05004610","Job vacancy rate","Percent","239","units","0","v1374464911","50.3","3.7","B","","","1"
"2024-01","South Central and North Central, Manitoba","","Job vacancies","Number","223","units","0","v1374464912","51.1","1725","C","","","0"
"2024-01","South Central and North Central, Manitoba","","Payroll employees","Number","223","units","0","v1374464913","51.2","53865","A","","","0"
"2024-01","South Central and North Central, Manitoba","","Job vacancy rate","Percent","239","units","0","v1374464914","51.3","3.1","C","","","1"
"2024-01","Southwest, Manitoba","2021S05004630","Job vacancies","Number","223","units","0","v1374464915","52.1","2265","C","","","0"
"2024-01","Southwest, Manitoba","2021S05004630","Payroll employees","Number","223","units","0","v1374464916","52.2","51600","B","","","0"
"2024-01","Southwest, Manitoba","2021S05004630","Job vacancy rate","Percent","239","units","0","v1374464917","52.3","4.2","B","","","1"
"2024-01","Winnipeg, Manitoba","2021S05004650","Job vacancies","Number","223","units","0","v1374464918","53.1","13645","B","","","0"
"2024-01","Winnipeg, Manitoba","2021S05004650","Payroll employees","Number","223","units","0","v1374464919","53.2","385510","A","","","0"
"2024-01","Winnipeg, Manitoba","2021S05004650","Job vacancy rate","Percent","239","units","0","v1374464920","53.3","3.4","B","","","1"
"2024-01","Interlake, Manitoba","2021S05004660","Job vacancies","Number","223","units","0","v1374464921","54.1","1340","C","","","0"
"2024-01","Interlake, Manitoba","2021S05004660","Payroll employees","Number","223","units","0","v1374464922","54.2","27855","A","","","0"
"2024-01","Interlake, Manitoba","2021S05004660","Job vacancy rate","Percent","239","units","0","v1374464923","54.3","4.6","C","","","1"
"2024-01","Parklands and North, Manitoba","","Job vacancies","Number","223","units","0","v1374464924","55.1","2275","C","","","0"
"2024-01","Parklands and North, Manitoba","","Payroll employees","Number","223","units","0","v1374464925","55.2","40380","B","","","0"
"2024-01","Parklands and North, Manitoba","","Job vacancy rate","Percent","239","units","0","v1374464926","55.3","5.3","C","","","1"
"2024-01","Saskatchewan","2021A000247","Job vacancies","Number","223","units","0","v1374464927","56.1","21400","A","","","0"
"2024-01","Saskatchewan","2021A000247","Payroll employees","Number","223","units","0","v1374464928","56.2","486595","A","","","0"
"2024-01","Saskatchewan","2021A000247","Job vacancy rate","Percent","239","units","0","v1374464929","56.3","4.2","A","","","1"
"2024-01","Regina-Moose Mountain, Saskatchewan","2021S05004710","Job vacancies","Number","223","units","0","v1374464930","57.1","5700","B","","","0"
"2024-01","Regina-Moose Mountain, Saskatchewan","2021S05004710","Payroll employees","Number","223","units","0","v1374464931","57.2","158320","A","","","0"
"2024-01","Regina-Moose Mountain, Saskatchewan","2021S05004710","Job vacancy rate","Percent","239","units","0","v1374464932","57.3","3.5","B","","","1"
"2024-01","Swift Current-Moose Jaw, Saskatchewan","2021S05004720","Job vacancies","Number","223","units","0","v1374464933","58.1","1840","C","","","0"
"2024-01","Swift Current-Moose Jaw, Saskatchewan","2021S05004720","Payroll employees","Number","223","units","0","v1374464934","58.2","35335","A","","","0"
"2024-01","Swift Current-Moose Jaw, Saskatchewan","2021S05004720","Job vacancy rate","Percent","239","units","0","v1374464935","58.3","4.9","C","","","1"
"2024-01","Saskatoon-Biggar, Saskatchewan","2021S05004730","Job vacancies","Number","223","units","0","v1374464936","59.1","7885","B","","","0"
"2024-01","Saskatoon-Biggar, Saskatchewan","2021S05004730","Payroll employees","Number","223","units","0","v1374464937","59.2","186165","A","","","0"
"2024-01","Saskatoon-Biggar, Saskatchewan","2021S05004730","Job vacancy rate","Percent","239","units","0","v1374464938","59.3","4.1","B","","","1"
"2024-01","Yorkton-Melville, Saskatchewan","2021S05004740","Job vacancies","Number","223","units","0","v1374464939","60.1","1815","C","","","0"
"2024-01","Yorkton-Melville, Saskatchewan","2021S05004740","Payroll employees","Number","223","units","0","v1374464940","60.2","31760","B","","","0"
"2024-01","Yorkton-Melville, Saskatchewan","2021S05004740","Job vacancy rate","Percent","239","units","0","v1374464941","60.3","5.4","C","","","1"
"2024-01","Prince Albert and Northern, Saskatchewan","","Job vacancies","Number","223","units","0","v1374464942","61.1","4160","C","","","0"
"2024-01","Prince Albert and Northern, Saskatchewan","","Payroll employees","Number","223","units","0","v1374464943","61.2","75020","A","","","0"
"2024-01","Prince Albert and Northern, Saskatchewan","","Job vacancy rate","Percent","239","units","0","v1374464944","61.3","5.3","B","","","1"
"2024-01","Alberta","2021A000248","Job vacancies","Number","223","units","0","v1374464945","62.1","76620","A","","","0"
"2024-01","Alberta","2021A000248","Payroll employees","Number","223","units","0","v1374464946","62.2","2057425","A","","","0"
"2024-01","Alberta","2021A000248","Job vacancy rate","Percent","239","units","0","v1374464947","62.3","3.6","A","","","1"
"2024-01","Lethbridge-Medicine Hat, Alberta","2021S05004810","Job vacancies","Number","223","units","0","v1374464948","63.1","4265","B","","","0"
"2024-01","Lethbridge-Medicine Hat, Alberta","2021S05004810","Payroll employees","Number","223","units","0","v1374464949","63.2","121570","A","","","0"
"2024-01","Lethbridge-Medicine Hat, Alberta","2021S05004810","Job vacancy rate","Percent","239","units","0","v1374464950","63.3","3.4","B","","","1"
"2024-01","Camrose-Drumheller, Alberta","2021S05004820","Job vacancies","Number","223","units","0","v1374464951","64.1","3115","B","","","0"
"2024-01","Camrose-Drumheller, Alberta","2021S05004820","Payroll employees","Number","223","units","0","v1374464952","64.2","74125","A","","","0"
"2024-01","Camrose-Drumheller, Alberta","2021S05004820","Job vacancy rate","Percent","239","units","0","v1374464953","64.3","4.0","B","","","1"
"2024-01","Calgary, Alberta","2021S05004830","Job vacancies","Number","223","units","0","v1374464954","65.1","28460","A","","","0"
"2024-01","Calgary, Alberta","2021S05004830","Payroll employees","Number","223","units","0","v1374464955","65.2","825295","A","","","0"
"2024-01","Calgary, Alberta","2021S05004830","Job vacancy rate","Percent","239","units","0","v1374464956","65.3","3.3","A","","","1"
"2024-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancies","Number","223","units","0","v1374464957","66.1","7695","B","","","0"
"2024-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Payroll employees","Number","223","units","0","v1374464958","66.2","165290","A","","","0"
"2024-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancy rate","Percent","239","units","0","v1374464959","66.3","4.4","B","","","1"
"2024-01","Red Deer, Alberta","2021S05004850","Job vacancies","Number","223","units","0","v1374464960","67.1","3595","B","","","0"
"2024-01","Red Deer, Alberta","2021S05004850","Payroll employees","Number","223","units","0","v1374464961","67.2","92220","A","","","0"
"2024-01","Red Deer, Alberta","2021S05004850","Job vacancy rate","Percent","239","units","0","v1374464962","67.3","3.8","B","","","1"
"2024-01","Edmonton, Alberta","2021S05004860","Job vacancies","Number","223","units","0","v1374464963","68.1","26445","B","","","0"
"2024-01","Edmonton, Alberta","2021S05004860","Payroll employees","Number","223","units","0","v1374464964","68.2","700840","A","","","0"
"2024-01","Edmonton, Alberta","2021S05004860","Job vacancy rate","Percent","239","units","0","v1374464965","68.3","3.6","B","","","1"
"2024-01","Wood Buffalo-Cold Lake, Alberta","2021S05004880","Job vacancies","Number","223","units","0","v1374464966","69.1","3045","B","","","0"
"2024-01","Wood Buffalo-Cold Lake, Alberta","2021S05004880","Payroll employees","Number","223","units","0","v1374464967","69.2","78090","B","","","0"
"2024-01","Wood Buffalo-Cold Lake, Alberta","2021S05004880","Job vacancy rate","Percent","239","units","0","v1374464968","69.3","3.8","B","","","1"
"2024-01","British Columbia","2021A000259","Job vacancies","Number","223","units","0","v1374464969","70.1","105390","A","","","0"
"2024-01","British Columbia","2021A000259","Payroll employees","Number","223","units","0","v1374464970","70.2","2423105","A","","","0"
"2024-01","British Columbia","2021A000259","Job vacancy rate","Percent","239","units","0","v1374464971","70.3","4.2","A","","","1"
"2024-01","Vancouver Island and Coast, British Columbia","2021S05005910","Job vacancies","Number","223","units","0","v1374464972","71.1","13195","B","","","0"
"2024-01","Vancouver Island and Coast, British Columbia","2021S05005910","Payroll employees","Number","223","units","0","v1374464973","71.2","341865","A","","","0"
"2024-01","Vancouver Island and Coast, British Columbia","2021S05005910","Job vacancy rate","Percent","239","units","0","v1374464974","71.3","3.7","B","","","1"
"2024-01","Lower Mainland-Southwest, British Columbia","2021S05005920","Job vacancies","Number","223","units","0","v1374464975","72.1","66095","A","","","0"
"2024-01","Lower Mainland-Southwest, British Columbia","2021S05005920","Payroll employees","Number","223","units","0","v1374464976","72.2","1597535","A","","","0"
"2024-01","Lower Mainland-Southwest, British Columbia","2021S05005920","Job vacancy rate","Percent","239","units","0","v1374464977","72.3","4.0","A","","","1"
"2024-01","Thompson-Okanagan, British Columbia","2021S05005930","Job vacancies","Number","223","units","0","v1374464978","73.1","13955","B","","","0"
"2024-01","Thompson-Okanagan, British Columbia","2021S05005930","Payroll employees","Number","223","units","0","v1374464979","73.2","260775","A","","","0"
"2024-01","Thompson-Okanagan, British Columbia","2021S05005930","Job vacancy rate","Percent","239","units","0","v1374464980","73.3","5.1","B","","","1"
"2024-01","Kootenay, British Columbia","2021S05005940","Job vacancies","Number","223","units","0","v1374464981","74.1","3295","B","","","0"
"2024-01","Kootenay, British Columbia","2021S05005940","Payroll employees","Number","223","units","0","v1374464982","74.2","73745","A","","","0"
"2024-01","Kootenay, British Columbia","2021S05005940","Job vacancy rate","Percent","239","units","0","v1374464983","74.3","4.3","B","","","1"
"2024-01","Cariboo, British Columbia","2021S05005950","Job vacancies","Number","223","units","0","v1374464984","75.1","4005","B","","","0"
"2024-01","Cariboo, British Columbia","2021S05005950","Payroll employees","Number","223","units","0","v1374464985","75.2","72165","A","","","0"
"2024-01","Cariboo, British Columbia","2021S05005950","Job vacancy rate","Percent","239","units","0","v1374464986","75.3","5.3","B","","","1"
"2024-01","North Coast and Nechako, British Columbia","","Job vacancies","Number","223","units","0","v1374464987","76.1","2545","B","","","0"
"2024-01","North Coast and Nechako, British Columbia","","Payroll employees","Number","223","units","0","v1374464988","76.2","40960","A","","","0"
"2024-01","North Coast and Nechako, British Columbia","","Job vacancy rate","Percent","239","units","0","v1374464989","76.3","5.8","B","","","1"
"2024-01","Northeast, British Columbia","2021S05005980","Job vacancies","Number","223","units","0","v1374464990","77.1","2300","B","","","0"
"2024-01","Northeast, British Columbia","2021S05005980","Payroll employees","Number","223","units","0","v1374464991","77.2","36060","A","","","0"
"2024-01","Northeast, British Columbia","2021S05005980","Job vacancy rate","Percent","239","units","0","v1374464992","77.3","6.0","B","","","1"
"2024-01","Yukon","2021A000260","Job vacancies","Number","223","units","0","v1374464993","78.1","1135","C","","","0"
"2024-01","Yukon","2021A000260","Payroll employees","Number","223","units","0","v1374464994","78.2","19440","A","","","0"
"2024-01","Yukon","2021A000260","Job vacancy rate","Percent","239","units","0","v1374464995","78.3","5.5","C","","","1"
"2024-01","Yukon","2021S05006010","Job vacancies","Number","223","units","0","v1374464996","79.1","1135","C","","","0"
"2024-01","Yukon","2021S05006010","Payroll employees","Number","223","units","0","v1374464997","79.2","19440","A","","","0"
"2024-01","Yukon","2021S05006010","Job vacancy rate","Percent","239","units","0","v1374464998","79.3","5.5","C","","","1"
"2024-01","Northwest Territories","2021A000261","Job vacancies","Number","223","units","0","v1374464999","80.1","1355","D","","","0"
"2024-01","Northwest Territories","2021A000261","Payroll employees","Number","223","units","0","v1374465000","80.2","21980","A","","","0"
"2024-01","Northwest Territories","2021A000261","Job vacancy rate","Percent","239","units","0","v1374465001","80.3","5.8","D","","","1"
"2024-01","Northwest Territories","2021S05006110","Job vacancies","Number","223","units","0","v1374465002","81.1","1355","D","","","0"
"2024-01","Northwest Territories","2021S05006110","Payroll employees","Number","223","units","0","v1374465003","81.2","21980","A","","","0"
"2024-01","Northwest Territories","2021S05006110","Job vacancy rate","Percent","239","units","0","v1374465004","81.3","5.8","D","","","1"
"2024-01","Nunavut","2021A000262","Job vacancies","Number","223","units","0","v1374465005","82.1","535","D","","","0"
"2024-01","Nunavut","2021A000262","Payroll employees","Number","223","units","0","v1374465006","82.2","16135","A","","","0"
"2024-01","Nunavut","2021A000262","Job vacancy rate","Percent","239","units","0","v1374465007","82.3","3.2","D","","","1"
"2024-01","Nunavut","2021S05006210","Job vacancies","Number","223","units","0","v1374465008","83.1","535","D","","","0"
"2024-01","Nunavut","2021S05006210","Payroll employees","Number","223","units","0","v1374465009","83.2","16135","A","","","0"
"2024-01","Nunavut","2021S05006210","Job vacancy rate","Percent","239","units","0","v1374465010","83.3","3.2","D","","","1"
"2024-04","Canada","2021A000011124","Job vacancies","Number","223","units","0","v1374464762","1.1","578820","A","","","0"
"2024-04","Canada","2021A000011124","Payroll employees","Number","223","units","0","v1374464763","1.2","17281580","A","","","0"
"2024-04","Canada","2021A000011124","Job vacancy rate","Percent","239","units","0","v1374464764","1.3","3.2","A","","","1"
"2024-04","Newfoundland and Labrador","2021A000210","Job vacancies","Number","223","units","0","v1374464765","2.1","5905","B","","","0"
"2024-04","Newfoundland and Labrador","2021A000210","Payroll employees","Number","223","units","0","v1374464766","2.2","201580","A","","","0"
"2024-04","Newfoundland and Labrador","2021A000210","Job vacancy rate","Percent","239","units","0","v1374464767","2.3","2.8","B","","","1"
"2024-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancies","Number","223","units","0","v1374464768","3.1","3260","B","","","0"
"2024-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Payroll employees","Number","223","units","0","v1374464769","3.2","132785","A","","","0"
"2024-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancy rate","Percent","239","units","0","v1374464770","3.3","2.4","B","","","1"
"2024-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancies","Number","223","units","0","v1374464771","4.1","1165","B","","","0"
"2024-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Payroll employees","Number","223","units","0","v1374464772","4.2","33490","A","","","0"
"2024-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancy rate","Percent","239","units","0","v1374464773","4.3","3.4","B","","","1"
"2024-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancies","Number","223","units","0","v1374464774","5.1","1475","C","","","0"
"2024-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Payroll employees","Number","223","units","0","v1374464775","5.2","35310","A","","","0"
"2024-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancy rate","Percent","239","units","0","v1374464776","5.3","4.0","C","","","1"
"2024-04","Prince Edward Island","2021A000211","Job vacancies","Number","223","units","0","v1374464777","6.1","2585","B","","","0"
"2024-04","Prince Edward Island","2021A000211","Payroll employees","Number","223","units","0","v1374464778","6.2","70325","A","","","0"
"2024-04","Prince Edward Island","2021A000211","Job vacancy rate","Percent","239","units","0","v1374464779","6.3","3.5","B","","","1"
"2024-04","Prince Edward Island","2021S05001110","Job vacancies","Number","223","units","0","v1374464780","7.1","2585","B","","","0"
"2024-04","Prince Edward Island","2021S05001110","Payroll employees","Number","223","units","0","v1374464781","7.2","70325","A","","","0"
"2024-04","Prince Edward Island","2021S05001110","Job vacancy rate","Percent","239","units","0","v1374464782","7.3","3.5","B","","","1"
"2024-04","Nova Scotia","2021A000212","Job vacancies","Number","223","units","0","v1374464783","8.1","15390","A","","","0"
"2024-04","Nova Scotia","2021A000212","Payroll employees","Number","223","units","0","v1374464784","8.2","428955","A","","","0"
"2024-04","Nova Scotia","2021A000212","Job vacancy rate","Percent","239","units","0","v1374464785","8.3","3.5","A","","","1"
"2024-04","Cape Breton, Nova Scotia","2021S05001210","Job vacancies","Number","223","units","0","v1374464786","9.1","2220","C","","","0"
"2024-04","Cape Breton, Nova Scotia","2021S05001210","Payroll employees","Number","223","units","0","v1374464787","9.2","58510","B","","","0"
"2024-04","Cape Breton, Nova Scotia","2021S05001210","Job vacancy rate","Percent","239","units","0","v1374464788","9.3","3.7","B","","","1"
"2024-04","North Shore, Nova Scotia","2021S05001220","Job vacancies","Number","223","units","0","v1374464789","10.1","2115","B","","","0"
"2024-04","North Shore, Nova Scotia","2021S05001220","Payroll employees","Number","223","units","0","v1374464790","10.2","52540","A","","","0"
"2024-04","North Shore, Nova Scotia","2021S05001220","Job vacancy rate","Percent","239","units","0","v1374464791","10.3","3.9","B","","","1"
"2024-04","Annapolis Valley, Nova Scotia","2021S05001230","Job vacancies","Number","223","units","0","v1374464792","11.1","1535","B","","","0"
"2024-04","Annapolis Valley, Nova Scotia","2021S05001230","Payroll employees","Number","223","units","0","v1374464793","11.2","44205","A","","","0"
"2024-04","Annapolis Valley, Nova Scotia","2021S05001230","Job vacancy rate","Percent","239","units","0","v1374464794","11.3","3.4","B","","","1"
"2024-04","Southern, Nova Scotia","2021S05001240","Job vacancies","Number","223","units","0","v1374464795","12.1","1855","C","","","0"
"2024-04","Southern, Nova Scotia","2021S05001240","Payroll employees","Number","223","units","0","v1374464796","12.2","49580","A","","","0"
"2024-04","Southern, Nova Scotia","2021S05001240","Job vacancy rate","Percent","239","units","0","v1374464797","12.3","3.6","B","","","1"
"2024-04","Halifax, Nova Scotia","2021S05001250","Job vacancies","Number","223","units","0","v1374464798","13.1","7660","B","","","0"
"2024-04","Halifax, Nova Scotia","2021S05001250","Payroll employees","Number","223","units","0","v1374464799","13.2","224120","A","","","0"
"2024-04","Halifax, Nova Scotia","2021S05001250","Job vacancy rate","Percent","239","units","0","v1374464800","13.3","3.3","B","","","1"
"2024-04","New Brunswick","2021A000213","Job vacancies","Number","223","units","0","v1374464801","14.1","10245","A","","","0"
"2024-04","New Brunswick","2021A000213","Payroll employees","Number","223","units","0","v1374464802","14.2","327205","A","","","0"
"2024-04","New Brunswick","2021A000213","Job vacancy rate","Percent","239","units","0","v1374464803","14.3","3.0","A","","","1"
"2024-04","Campbellton-Miramichi, New Brunswick","2021S05001310","Job vacancies","Number","223","units","0","v1374464804","15.1","1875","C","","","0"
"2024-04","Campbellton-Miramichi, New Brunswick","2021S05001310","Payroll employees","Number","223","units","0","v1374464805","15.2","53180","A","","","0"
"2024-04","Campbellton-Miramichi, New Brunswick","2021S05001310","Job vacancy rate","Percent","239","units","0","v1374464806","15.3","3.4","B","","","1"
"2024-04","Moncton-Richibucto, New Brunswick","2021S05001320","Job vacancies","Number","223","units","0","v1374464807","16.1","3670","B","","","0"
"2024-04","Moncton-Richibucto, New Brunswick","2021S05001320","Payroll employees","Number","223","units","0","v1374464808","16.2","113655","A","","","0"
"2024-04","Moncton-Richibucto, New Brunswick","2021S05001320","Job vacancy rate","Percent","239","units","0","v1374464809","16.3","3.1","B","","","1"
"2024-04","Saint John-St. Stephen, New Brunswick","2021S05001330","Job vacancies","Number","223","units","0","v1374464810","17.1","1830","B","","","0"
"2024-04","Saint John-St. Stephen, New Brunswick","2021S05001330","Payroll employees","Number","223","units","0","v1374464811","17.2","67295","A","","","0"
"2024-04","Saint John-St. Stephen, New Brunswick","2021S05001330","Job vacancy rate","Percent","239","units","0","v1374464812","17.3","2.6","B","","","1"
"2024-04","Fredericton-Oromocto, New Brunswick","2021S05001340","Job vacancies","Number","223","units","0","v1374464813","18.1","1880","B","","","0"
